,season,round,circuit_id,raceName,url,LAT,LONG,locality,country,date,time
997,2019,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2019-03-17,05:10:00Z
998,2019,2,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2019-03-31,15:10:00Z
999,2019,3,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2019-04-14,06:10:00Z
1000,2019,4,baku,Azerbaijan Grand Prix,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,40.3725,49.8533,Baku,Azerbaijan,2019-04-28,12:10:00Z
1001,2019,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2019-05-12,13:10:00Z
1002,2019,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2019-05-26,13:10:00Z
1003,2019,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2019-06-09,18:10:00Z
1004,2019,8,ricard,French Grand Prix,http://en.wikipedia.org/wiki/2019_French_Grand_Prix,43.2506,5.79167,Le Castellet,France,2019-06-23,13:10:00Z
1005,2019,9,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2019-06-30,13:10:00Z
1006,2019,10,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2019_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2019-07-14,13:10:00Z
1007,2019,11,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2019_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2019-07-28,13:10:00Z
1008,2019,12,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2019-08-04,13:10:00Z
1009,2019,13,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2019-09-01,13:10:00Z
1010,2019,14,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2019-09-08,13:10:00Z
1011,2019,15,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2019-09-22,12:10:00Z
1012,2019,16,sochi,Russian Grand Prix,http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,43.4057,39.9578,Sochi,Russia,2019-09-29,11:10:00Z
1013,2019,17,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2019-10-13,05:10:00Z
1014,2019,18,rodriguez,Mexican Grand Prix,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,19.4042,-99.0907,Mexico City,Mexico,2019-10-27,19:10:00Z
1015,2019,19,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2019-11-03,19:10:00Z
1016,2019,20,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2019-11-17,17:10:00Z
1017,2019,21,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2019-12-01,13:10:00Z
1018,2020,1,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2020-07-05,13:10:00Z
1019,2020,2,red_bull_ring,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2020-07-12,13:10:00Z
1020,2020,3,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2020-07-19,13:10:00Z
1021,2020,4,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2020-08-02,13:10:00Z
1022,2020,5,silverstone,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2020-08-09,13:10:00Z
1023,2020,6,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2020-08-16,13:10:00Z
1024,2020,7,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2020-08-30,13:10:00Z
1025,2020,8,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2020-09-06,13:10:00Z
1026,2020,9,mugello,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,43.9975,11.3719,Mugello,Italy,2020-09-13,13:10:00Z
1027,2020,10,sochi,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,43.4057,39.9578,Sochi,Russia,2020-09-27,11:10:00Z
1028,2020,11,nurburgring,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2020-10-11,13:10:00Z
1029,2020,12,portimao,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,37.227,-8.6267,Portimão,Portugal,2020-10-25,12:10:00Z
1030,2020,13,imola,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,44.3439,11.7167,Imola,Italy,2020-11-01,12:10:00Z
1031,2020,14,istanbul,Turkish Grand Prix,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,40.9517,29.405,Istanbul,Turkey,2020-11-15,10:10:00Z
1032,2020,15,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2020-11-29,14:10:00Z
1033,2020,16,bahrain,Sakhir Grand Prix,http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2020-12-06,17:10:00Z
1034,2020,17,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2020-12-13,13:10:00Z
1035,2021,1,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2021-03-28,15:00:00Z
1036,2021,2,imola,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,44.3439,11.7167,Imola,Italy,2021-04-18,13:00:00Z
1037,2021,3,portimao,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix,37.227,-8.6267,Portimão,Portugal,2021-05-02,14:00:00Z
1038,2021,4,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2021-05-09,13:00:00Z
1039,2021,5,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2021-05-23,13:00:00Z
1040,2021,6,baku,Azerbaijan Grand Prix,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix,40.3725,49.8533,Baku,Azerbaijan,2021-06-06,12:00:00Z
1041,2021,7,ricard,French Grand Prix,http://en.wikipedia.org/wiki/2021_French_Grand_Prix,43.2506,5.79167,Le Castellet,France,2021-06-20,13:00:00Z
1042,2021,8,red_bull_ring,Styrian Grand Prix,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2021-06-27,13:00:00Z
1043,2021,9,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2021-07-04,13:00:00Z
1044,2021,10,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2021_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2021-07-18,14:00:00Z
1045,2021,11,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2021-08-01,13:00:00Z
1046,2021,12,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2021-08-29,13:00:00Z
1047,2021,13,zandvoort,Dutch Grand Prix,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,52.3888,4.54092,Zandvoort,Netherlands,2021-09-05,13:00:00Z
1048,2021,14,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2021-09-12,13:00:00Z
1049,2021,15,sochi,Russian Grand Prix,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,43.4057,39.9578,Sochi,Russia,2021-09-26,12:00:00Z
1050,2021,16,istanbul,Turkish Grand Prix,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,40.9517,29.405,Istanbul,Turkey,2021-10-10,12:00:00Z
1051,2021,17,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2021-10-24,19:00:00Z
1052,2021,18,rodriguez,Mexico City Grand Prix,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,19.4042,-99.0907,Mexico City,Mexico,2021-11-07,19:00:00Z
1053,2021,19,interlagos,São Paulo Grand Prix,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2021-11-14,17:00:00Z
1054,2021,20,losail,Qatar Grand Prix,http://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix,25.49,51.4542,Al Daayen,Qatar,2021-11-21,14:00:00Z
1055,2021,21,jeddah,Saudi Arabian Grand Prix,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix,21.6319,39.1044,Jeddah,Saudi Arabia,2021-12-05,17:30:00Z
1056,2021,22,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2021-12-12,13:00:00Z
1057,2022,1,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2022-03-20,15:00:00Z
1058,2022,2,jeddah,Saudi Arabian Grand Prix,http://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix,21.6319,39.1044,Jeddah,Saudi Arabia,2022-03-27,17:00:00Z
1059,2022,3,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2022_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2022-04-10,05:00:00Z
1060,2022,4,imola,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix,44.3439,11.7167,Imola,Italy,2022-04-24,13:00:00Z
1061,2022,5,miami,Miami Grand Prix,http://en.wikipedia.org/wiki/2022_Miami_Grand_Prix,25.9581,-80.2389,Miami,USA,2022-05-08,19:30:00Z
1062,2022,6,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2022-05-22,13:00:00Z
1063,2022,7,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2022-05-29,13:00:00Z
1064,2022,8,baku,Azerbaijan Grand Prix,http://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z
1065,2022,9,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z
1066,2022,10,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2022_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z
1067,2022,11,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z
1068,2022,12,ricard,French Grand Prix,http://en.wikipedia.org/wiki/2022_French_Grand_Prix,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z
1069,2022,13,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2022_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z
1070,2022,14,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z
1071,2022,15,zandvoort,Dutch Grand Prix,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z
1072,2022,16,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2022-09-11,13:00:00Z
1073,2022,17,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2022-10-02,12:00:00Z
1074,2022,18,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2022-10-09,05:00:00Z
1075,2022,19,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2022-10-23,19:00:00Z
1076,2022,20,rodriguez,Mexico City Grand Prix,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,19.4042,-99.0907,Mexico City,Mexico,2022-10-30,20:00:00Z
1077,2022,21,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2022-11-13,18:00:00Z
1078,2022,22,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2022-11-20,13:00:00Z
