,season,Round,date,circuit_id,driver,DATE_of_birth,nationality,constructor,GriD,tIME,Status,points,podium
15784,1998,12,1998-08-16,hungaroring,salo,1966-11-30,Finnish,arrows,13,,Gearbox,0,19
15785,1998,12,1998-08-16,hungaroring,irvine,1965-11-10,British,ferrari,5,,Gearbox,0,20
15786,1998,12,1998-08-16,hungaroring,tuero,1978-04-22,Argentine,minardi,21,,Engine,0,21
15787,1998,13,1998-08-30,spa,damon_hill,1960-09-17,British,jordan,3,6227407.0,Finished,10,1
15788,1998,13,1998-08-30,spa,ralf_schumacher,1975-06-30,German,jordan,8,6228339.0,Finished,6,2
15789,1998,13,1998-08-30,spa,alesi,1964-06-11,French,sauber,10,6234647.0,Finished,4,3
15790,1998,13,1998-08-30,spa,frentzen,1967-05-18,German,williams,9,6259650.0,Finished,3,4
15791,1998,13,1998-08-30,spa,diniz,1970-05-22,Brazilian,arrows,16,6279089.0,Finished,2,5
15792,1998,13,1998-08-30,spa,trulli,1974-07-13,Italian,prost,13,,+2 Laps,1,6
15793,1998,13,1998-08-30,spa,coulthard,1971-03-27,British,mclaren,2,,+5 Laps,0,7
15794,1998,13,1998-08-30,spa,nakano,1971-04-01,Japanese,minardi,21,,+5 Laps,0,8
15795,1998,13,1998-08-30,spa,fisichella,1973-01-14,Italian,benetton,7,,Collision,0,9
15796,1998,13,1998-08-30,spa,michael_schumacher,1969-01-03,German,ferrari,4,,Collision,0,10
15797,1998,13,1998-08-30,spa,irvine,1965-11-10,British,ferrari,5,,Spun off,0,11
15798,1998,13,1998-08-30,spa,tuero,1978-04-22,Argentine,minardi,22,,Gearbox,0,12
15799,1998,13,1998-08-30,spa,villeneuve,1971-04-09,Canadian,williams,6,,Spun off,0,13
15800,1998,13,1998-08-30,spa,takagi,1974-02-12,Japanese,tyrrell,19,,Spun off,0,14
15801,1998,13,1998-08-30,spa,verstappen,1972-03-04,Dutch,stewart,17,,Engine,0,15
15802,1998,13,1998-08-30,spa,hakkinen,1968-09-28,Finnish,mclaren,1,,Collision,0,16
15803,1998,13,1998-08-30,spa,wurz,1974-02-15,Austrian,benetton,11,,Collision,0,17
15804,1998,13,1998-08-30,spa,herbert,1964-06-25,British,sauber,12,,Collision,0,18
15805,1998,13,1998-08-30,spa,barrichello,1972-05-23,Brazilian,stewart,15,,Collision,0,19
15806,1998,13,1998-08-30,spa,panis,1966-09-02,French,prost,14,,Collision,0,20
15807,1998,13,1998-08-30,spa,salo,1966-11-30,Finnish,arrows,18,,Collision,0,21
15808,1998,13,1998-08-30,spa,rosset,1968-07-27,Brazilian,tyrrell,20,,Collision,0,22
15809,1998,14,1998-09-13,monza,michael_schumacher,1969-01-03,German,ferrari,1,4630300.0,Finished,10,1
15810,1998,14,1998-09-13,monza,irvine,1965-11-10,British,ferrari,5,4668277.0,Finished,6,2
15811,1998,14,1998-09-13,monza,ralf_schumacher,1975-06-30,German,jordan,6,4671452.0,Finished,4,3
15812,1998,14,1998-09-13,monza,hakkinen,1968-09-28,Finnish,mclaren,3,4685971.0,Finished,3,4
15813,1998,14,1998-09-13,monza,alesi,1964-06-11,French,sauber,8,4692172.0,Finished,2,5
15814,1998,14,1998-09-13,monza,damon_hill,1960-09-17,British,jordan,14,4696988.0,Finished,1,6
15815,1998,14,1998-09-13,monza,frentzen,1967-05-18,German,williams,12,,+1 Lap,0,7
15816,1998,14,1998-09-13,monza,fisichella,1973-01-14,Italian,benetton,11,,+1 Lap,0,8
15817,1998,14,1998-09-13,monza,takagi,1974-02-12,Japanese,tyrrell,19,,+1 Lap,0,9
15818,1998,14,1998-09-13,monza,barrichello,1972-05-23,Brazilian,stewart,13,,+1 Lap,0,10
15819,1998,14,1998-09-13,monza,tuero,1978-04-22,Argentine,minardi,22,,+2 Laps,0,11
15820,1998,14,1998-09-13,monza,rosset,1968-07-27,Brazilian,tyrrell,18,,+2 Laps,0,12
15821,1998,14,1998-09-13,monza,trulli,1974-07-13,Italian,prost,10,,+3 Laps,0,13
15822,1998,14,1998-09-13,monza,verstappen,1972-03-04,Dutch,stewart,17,,Gearbox,0,14
15823,1998,14,1998-09-13,monza,villeneuve,1971-04-09,Canadian,williams,2,,Spun off,0,15
15824,1998,14,1998-09-13,monza,salo,1966-11-30,Finnish,arrows,16,,Throttle,0,16
15825,1998,14,1998-09-13,monza,wurz,1974-02-15,Austrian,benetton,7,,Gearbox,0,17
15826,1998,14,1998-09-13,monza,coulthard,1971-03-27,British,mclaren,4,,Engine,0,18
15827,1998,14,1998-09-13,monza,panis,1966-09-02,French,prost,9,,Vibrations,0,19
15828,1998,14,1998-09-13,monza,nakano,1971-04-01,Japanese,minardi,21,,Engine,0,20
15829,1998,14,1998-09-13,monza,herbert,1964-06-25,British,sauber,15,,Spun off,0,21
15830,1998,14,1998-09-13,monza,diniz,1970-05-22,Brazilian,arrows,20,,Spun off,0,22
15831,1998,15,1998-09-27,nurburgring,hakkinen,1968-09-28,Finnish,mclaren,3,5534789.0,Finished,10,1
15832,1998,15,1998-09-27,nurburgring,michael_schumacher,1969-01-03,German,ferrari,1,5537000.0,Finished,6,2
15833,1998,15,1998-09-27,nurburgring,coulthard,1971-03-27,British,mclaren,5,5568952.0,Finished,4,3
15834,1998,15,1998-09-27,nurburgring,irvine,1965-11-10,British,ferrari,2,5592971.0,Finished,3,4
15835,1998,15,1998-09-27,nurburgring,frentzen,1967-05-18,German,williams,7,5595036.0,Finished,2,5
15836,1998,15,1998-09-27,nurburgring,fisichella,1973-01-14,Italian,benetton,4,5596148.0,Finished,1,6
15837,1998,15,1998-09-27,nurburgring,wurz,1974-02-15,Austrian,benetton,8,5599578.0,Finished,0,7
15838,1998,15,1998-09-27,nurburgring,villeneuve,1971-04-09,Canadian,williams,9,,+1 Lap,0,8
15839,1998,15,1998-09-27,nurburgring,damon_hill,1960-09-17,British,jordan,10,,+1 Lap,0,9
15840,1998,15,1998-09-27,nurburgring,alesi,1964-06-11,French,sauber,11,,+1 Lap,0,10
15841,1998,15,1998-09-27,nurburgring,barrichello,1972-05-23,Brazilian,stewart,12,,+2 Laps,0,11
15842,1998,15,1998-09-27,nurburgring,panis,1966-09-02,French,prost,15,,+2 Laps,0,12
15843,1998,15,1998-09-27,nurburgring,verstappen,1972-03-04,Dutch,stewart,18,,+2 Laps,0,13
15844,1998,15,1998-09-27,nurburgring,salo,1966-11-30,Finnish,arrows,16,,+2 Laps,0,14
15845,1998,15,1998-09-27,nurburgring,nakano,1971-04-01,Japanese,minardi,20,,+2 Laps,0,15
15846,1998,15,1998-09-27,nurburgring,takagi,1974-02-12,Japanese,tyrrell,19,,+2 Laps,0,16
15847,1998,15,1998-09-27,nurburgring,tuero,1978-04-22,Argentine,minardi,21,,Engine,0,17
15848,1998,15,1998-09-27,nurburgring,ralf_schumacher,1975-06-30,German,jordan,6,,Brakes,0,18
15849,1998,15,1998-09-27,nurburgring,herbert,1964-06-25,British,sauber,13,,Engine,0,19
15850,1998,15,1998-09-27,nurburgring,rosset,1968-07-27,Brazilian,tyrrell,22,,Engine,0,20
15851,1998,15,1998-09-27,nurburgring,trulli,1974-07-13,Italian,prost,14,,Transmission,0,21
15852,1998,15,1998-09-27,nurburgring,diniz,1970-05-22,Brazilian,arrows,17,,Hydraulics,0,22
15853,1998,16,1998-11-01,suzuka,hakkinen,1968-09-28,Finnish,mclaren,2,5243400.0,Finished,10,1
15854,1998,16,1998-11-01,suzuka,irvine,1965-11-10,British,ferrari,4,5249891.0,Finished,6,2
15855,1998,16,1998-11-01,suzuka,coulthard,1971-03-27,British,mclaren,3,5271062.0,Finished,4,3
15856,1998,16,1998-11-01,suzuka,damon_hill,1960-09-17,British,jordan,8,5316891.0,Finished,3,4
15857,1998,16,1998-11-01,suzuka,frentzen,1967-05-18,German,williams,5,5317257.0,Finished,2,5
15858,1998,16,1998-11-01,suzuka,villeneuve,1971-04-09,Canadian,williams,6,5319267.0,Finished,1,6
15859,1998,16,1998-11-01,suzuka,alesi,1964-06-11,French,sauber,12,5339453.0,Finished,0,7
15860,1998,16,1998-11-01,suzuka,fisichella,1973-01-14,Italian,benetton,10,5344702.0,Finished,0,8
15861,1998,16,1998-11-01,suzuka,wurz,1974-02-15,Austrian,benetton,9,,+1 Lap,0,9
15862,1998,16,1998-11-01,suzuka,herbert,1964-06-25,British,sauber,11,,+1 Lap,0,10
15863,1998,16,1998-11-01,suzuka,panis,1966-09-02,French,prost,13,,+1 Lap,0,11
15864,1998,16,1998-11-01,suzuka,trulli,1974-07-13,Italian,prost,14,,+3 Laps,0,12
15865,1998,16,1998-11-01,suzuka,nakano,1971-04-01,Japanese,minardi,20,,Throttle,0,13
15866,1998,16,1998-11-01,suzuka,michael_schumacher,1969-01-03,German,ferrari,1,,Tyre,0,14
15867,1998,16,1998-11-01,suzuka,takagi,1974-02-12,Japanese,tyrrell,17,,Collision,0,15
15868,1998,16,1998-11-01,suzuka,tuero,1978-04-22,Argentine,minardi,21,,Collision,0,16
15869,1998,16,1998-11-01,suzuka,barrichello,1972-05-23,Brazilian,stewart,16,,Hydraulics,0,17
15870,1998,16,1998-11-01,suzuka,verstappen,1972-03-04,Dutch,stewart,19,,Gearbox,0,18
15871,1998,16,1998-11-01,suzuka,salo,1966-11-30,Finnish,arrows,15,,Hydraulics,0,19
15872,1998,16,1998-11-01,suzuka,ralf_schumacher,1975-06-30,German,jordan,7,,Engine,0,20
15873,1998,16,1998-11-01,suzuka,diniz,1970-05-22,Brazilian,arrows,18,,Spun off,0,21
15874,1998,16,1998-11-01,suzuka,rosset,1968-07-27,Brazilian,tyrrell,0,,Did not qualify,0,22
15875,1999,1,1999-03-07,albert_park,irvine,1965-11-10,British,ferrari,6,5701659.0,Finished,10,1
15876,1999,1,1999-03-07,albert_park,frentzen,1967-05-18,German,jordan,5,5702686.0,Finished,6,2
15877,1999,1,1999-03-07,albert_park,ralf_schumacher,1975-06-30,German,williams,8,5708671.0,Finished,4,3
15878,1999,1,1999-03-07,albert_park,fisichella,1973-01-14,Italian,benetton,7,5735077.0,Finished,3,4
15879,1999,1,1999-03-07,albert_park,barrichello,1972-05-23,Brazilian,stewart,4,5756357.0,Finished,2,5
15880,1999,1,1999-03-07,albert_park,rosa,1971-02-24,Spanish,arrows,18,5785976.0,Finished,1,6
15881,1999,1,1999-03-07,albert_park,takagi,1974-02-12,Japanese,arrows,17,5787947.0,Finished,0,7
15882,1999,1,1999-03-07,albert_park,michael_schumacher,1969-01-03,German,ferrari,3,,+1 Lap,0,8
15883,1999,1,1999-03-07,albert_park,zonta,1976-03-23,Brazilian,bar,19,,Gearbox,0,9
15884,1999,1,1999-03-07,albert_park,badoer,1971-01-25,Italian,minardi,21,,Gearbox,0,10
15885,1999,1,1999-03-07,albert_park,wurz,1974-02-15,Austrian,benetton,10,,Suspension,0,11
15886,1999,1,1999-03-07,albert_park,diniz,1970-05-22,Brazilian,sauber,14,,Transmission,0,12
15887,1999,1,1999-03-07,albert_park,gene,1974-03-29,Spanish,minardi,22,,Collision,0,13
15888,1999,1,1999-03-07,albert_park,trulli,1974-07-13,Italian,prost,12,,Collision,0,14
15889,1999,1,1999-03-07,albert_park,panis,1966-09-02,French,prost,20,,Wheel,0,15
15890,1999,1,1999-03-07,albert_park,hakkinen,1968-09-28,Finnish,mclaren,1,,Throttle,0,16
15891,1999,1,1999-03-07,albert_park,zanardi,1966-10-23,Italian,williams,15,,Spun off,0,17
15892,1999,1,1999-03-07,albert_park,coulthard,1971-03-27,British,mclaren,2,,Hydraulics,0,18
15893,1999,1,1999-03-07,albert_park,villeneuve,1971-04-09,Canadian,bar,11,,Rear wing,0,19
15894,1999,1,1999-03-07,albert_park,damon_hill,1960-09-17,British,jordan,9,,Collision,0,20
15895,1999,1,1999-03-07,albert_park,alesi,1964-06-11,French,sauber,16,,Gearbox,0,21
15896,1999,1,1999-03-07,albert_park,herbert,1964-06-25,British,stewart,13,,Fire,0,22
15897,1999,2,1999-04-11,interlagos,hakkinen,1968-09-28,Finnish,mclaren,1,5763785.0,Finished,10,1
15898,1999,2,1999-04-11,interlagos,michael_schumacher,1969-01-03,German,ferrari,4,5768710.0,Finished,6,2
15899,1999,2,1999-04-11,interlagos,frentzen,1967-05-18,German,jordan,8,,Out of fuel,4,3
15900,1999,2,1999-04-11,interlagos,ralf_schumacher,1975-06-30,German,williams,11,,+1 Lap,3,4
15901,1999,2,1999-04-11,interlagos,irvine,1965-11-10,British,ferrari,6,,+1 Lap,2,5
15902,1999,2,1999-04-11,interlagos,panis,1966-09-02,French,prost,12,,+1 Lap,1,6
15903,1999,2,1999-04-11,interlagos,wurz,1974-02-15,Austrian,benetton,9,,+2 Laps,0,7
15904,1999,2,1999-04-11,interlagos,takagi,1974-02-12,Japanese,arrows,19,,+3 Laps,0,8
15905,1999,2,1999-04-11,interlagos,gene,1974-03-29,Spanish,minardi,20,,+3 Laps,0,9
15906,1999,2,1999-04-11,interlagos,rosa,1971-02-24,Spanish,arrows,17,,Hydraulics,0,10
15907,1999,2,1999-04-11,interlagos,villeneuve,1971-04-09,Canadian,bar,21,,Hydraulics,0,11
15908,1999,2,1999-04-11,interlagos,zanardi,1966-10-23,Italian,williams,16,,Gearbox,0,12
15909,1999,2,1999-04-11,interlagos,barrichello,1972-05-23,Brazilian,stewart,3,,Engine,0,13
15910,1999,2,1999-04-11,interlagos,diniz,1970-05-22,Brazilian,sauber,15,,Collision,0,14
15911,1999,2,1999-04-11,interlagos,fisichella,1973-01-14,Italian,benetton,5,,Clutch,0,15
15912,1999,2,1999-04-11,interlagos,sarrazin,1975-11-02,French,minardi,18,,Spun off,0,16
15913,1999,2,1999-04-11,interlagos,alesi,1964-06-11,French,sauber,14,,Gearbox,0,17
15914,1999,2,1999-04-11,interlagos,coulthard,1971-03-27,British,mclaren,2,,Gearbox,0,18
15915,1999,2,1999-04-11,interlagos,trulli,1974-07-13,Italian,prost,13,,Gearbox,0,19
15916,1999,2,1999-04-11,interlagos,herbert,1964-06-25,British,stewart,10,,Hydraulics,0,20
15917,1999,2,1999-04-11,interlagos,damon_hill,1960-09-17,British,jordan,7,,Collision,0,21
15918,1999,2,1999-04-11,interlagos,zonta,1976-03-23,Brazilian,bar,0,,Did not qualify,0,22
15919,1999,3,1999-05-02,imola,michael_schumacher,1969-01-03,German,ferrari,3,5624792.0,Finished,10,1
15920,1999,3,1999-05-02,imola,coulthard,1971-03-27,British,mclaren,2,5629057.0,Finished,6,2
15921,1999,3,1999-05-02,imola,barrichello,1972-05-23,Brazilian,stewart,6,,+1 Lap,4,3
15922,1999,3,1999-05-02,imola,damon_hill,1960-09-17,British,jordan,8,,+1 Lap,3,4
15923,1999,3,1999-05-02,imola,fisichella,1973-01-14,Italian,benetton,16,,+1 Lap,2,5
15924,1999,3,1999-05-02,imola,alesi,1964-06-11,French,sauber,13,,+1 Lap,1,6
15925,1999,3,1999-05-02,imola,salo,1966-11-30,Finnish,bar,19,,+3 Laps,0,7
15926,1999,3,1999-05-02,imola,badoer,1971-01-25,Italian,minardi,22,,+3 Laps,0,8
15927,1999,3,1999-05-02,imola,gene,1974-03-29,Spanish,minardi,21,,+3 Laps,0,9
15928,1999,3,1999-05-02,imola,herbert,1964-06-25,British,stewart,12,,Engine,0,10
15929,1999,3,1999-05-02,imola,zanardi,1966-10-23,Italian,williams,10,,Spun off,0,11
15930,1999,3,1999-05-02,imola,diniz,1970-05-22,Brazilian,sauber,15,,Spun off,0,12
15931,1999,3,1999-05-02,imola,panis,1966-09-02,French,prost,11,,Throttle,0,13
15932,1999,3,1999-05-02,imola,irvine,1965-11-10,British,ferrari,4,,Engine,0,14
15933,1999,3,1999-05-02,imola,frentzen,1967-05-18,German,jordan,7,,Spun off,0,15
15934,1999,3,1999-05-02,imola,takagi,1974-02-12,Japanese,arrows,20,,Fuel pressure,0,16
15935,1999,3,1999-05-02,imola,ralf_schumacher,1975-06-30,German,williams,9,,Throttle,0,17
15936,1999,3,1999-05-02,imola,hakkinen,1968-09-28,Finnish,mclaren,1,,Spun off,0,18
15937,1999,3,1999-05-02,imola,rosa,1971-02-24,Spanish,arrows,18,,Spun off,0,19
15938,1999,3,1999-05-02,imola,wurz,1974-02-15,Austrian,benetton,17,,Spun off,0,20
15939,1999,3,1999-05-02,imola,villeneuve,1971-04-09,Canadian,bar,14,,Gearbox,0,21
15940,1999,3,1999-05-02,imola,trulli,1974-07-13,Italian,prost,5,,Spun off,0,22
15941,1999,4,1999-05-16,monaco,michael_schumacher,1969-01-03,German,ferrari,2,6571812.0,Finished,10,1
15942,1999,4,1999-05-16,monaco,irvine,1965-11-10,British,ferrari,4,6602288.0,Finished,6,2
15943,1999,4,1999-05-16,monaco,hakkinen,1968-09-28,Finnish,mclaren,1,6609295.0,Finished,4,3
15944,1999,4,1999-05-16,monaco,frentzen,1967-05-18,German,jordan,6,6625821.0,Finished,3,4
15945,1999,4,1999-05-16,monaco,fisichella,1973-01-14,Italian,benetton,9,,+1 Lap,2,5
15946,1999,4,1999-05-16,monaco,wurz,1974-02-15,Austrian,benetton,10,,+1 Lap,1,6
15947,1999,4,1999-05-16,monaco,trulli,1974-07-13,Italian,prost,7,,+1 Lap,0,7
15948,1999,4,1999-05-16,monaco,zanardi,1966-10-23,Italian,williams,11,,+2 Laps,0,8
15949,1999,4,1999-05-16,monaco,barrichello,1972-05-23,Brazilian,stewart,5,,Spun off,0,9
15950,1999,4,1999-05-16,monaco,ralf_schumacher,1975-06-30,German,williams,16,,Spun off,0,10
15951,1999,4,1999-05-16,monaco,alesi,1964-06-11,French,sauber,14,,Suspension,0,11
15952,1999,4,1999-05-16,monaco,diniz,1970-05-22,Brazilian,sauber,15,,Suspension,0,12
15953,1999,4,1999-05-16,monaco,panis,1966-09-02,French,prost,18,,Engine,0,13
15954,1999,4,1999-05-16,monaco,coulthard,1971-03-27,British,mclaren,3,,Gearbox,0,14
15955,1999,4,1999-05-16,monaco,salo,1966-11-30,Finnish,bar,12,,Brakes,0,15
15956,1999,4,1999-05-16,monaco,takagi,1974-02-12,Japanese,arrows,19,,Engine,0,16
15957,1999,4,1999-05-16,monaco,villeneuve,1971-04-09,Canadian,bar,8,,Oil leak,0,17
15958,1999,4,1999-05-16,monaco,herbert,1964-06-25,British,stewart,13,,Suspension,0,18
15959,1999,4,1999-05-16,monaco,rosa,1971-02-24,Spanish,arrows,21,,Gearbox,0,19
15960,1999,4,1999-05-16,monaco,gene,1974-03-29,Spanish,minardi,22,,Spun off,0,20
15961,1999,4,1999-05-16,monaco,badoer,1971-01-25,Italian,minardi,20,,Gearbox,0,21
15962,1999,4,1999-05-16,monaco,damon_hill,1960-09-17,British,jordan,17,,Collision,0,22
15963,1999,5,1999-05-30,catalunya,hakkinen,1968-09-28,Finnish,mclaren,1,5653665.0,Finished,10,1
15964,1999,5,1999-05-30,catalunya,coulthard,1971-03-27,British,mclaren,3,5659903.0,Finished,6,2
15965,1999,5,1999-05-30,catalunya,michael_schumacher,1969-01-03,German,ferrari,4,5664510.0,Finished,4,3
15966,1999,5,1999-05-30,catalunya,irvine,1965-11-10,British,ferrari,2,5683847.0,Finished,3,4
15967,1999,5,1999-05-30,catalunya,ralf_schumacher,1975-06-30,German,williams,10,5740873.0,Finished,2,5
15968,1999,5,1999-05-30,catalunya,trulli,1974-07-13,Italian,prost,9,,+1 Lap,1,6
15969,1999,5,1999-05-30,catalunya,damon_hill,1960-09-17,British,jordan,11,,+1 Lap,0,7
15970,1999,5,1999-05-30,catalunya,salo,1966-11-30,Finnish,bar,16,,+1 Lap,0,8
15971,1999,5,1999-05-30,catalunya,fisichella,1973-01-14,Italian,benetton,13,,+1 Lap,0,9
15972,1999,5,1999-05-30,catalunya,wurz,1974-02-15,Austrian,benetton,18,,+1 Lap,0,10
15973,1999,5,1999-05-30,catalunya,rosa,1971-02-24,Spanish,arrows,19,,+2 Laps,0,11
15974,1999,5,1999-05-30,catalunya,takagi,1974-02-12,Japanese,arrows,20,,+3 Laps,0,12
15975,1999,5,1999-05-30,catalunya,badoer,1971-01-25,Italian,minardi,22,,Spun off,0,13
15976,1999,5,1999-05-30,catalunya,villeneuve,1971-04-09,Canadian,bar,6,,Gearbox,0,14
15977,1999,5,1999-05-30,catalunya,diniz,1970-05-22,Brazilian,sauber,12,,Transmission,0,15
15978,1999,5,1999-05-30,catalunya,herbert,1964-06-25,British,stewart,14,,Transmission,0,16
15979,1999,5,1999-05-30,catalunya,frentzen,1967-05-18,German,jordan,8,,Halfshaft,0,17
15980,1999,5,1999-05-30,catalunya,alesi,1964-06-11,French,sauber,5,,Transmission,0,18
15981,1999,5,1999-05-30,catalunya,zanardi,1966-10-23,Italian,williams,17,,Gearbox,0,19
15982,1999,5,1999-05-30,catalunya,panis,1966-09-02,French,prost,15,,Gearbox,0,20
15983,1999,5,1999-05-30,catalunya,gene,1974-03-29,Spanish,minardi,21,,Gearbox,0,21
15984,1999,5,1999-05-30,catalunya,barrichello,1972-05-23,Brazilian,stewart,7,,Disqualified,0,22
15985,1999,6,1999-06-13,villeneuve,hakkinen,1968-09-28,Finnish,mclaren,2,6095727.0,Finished,10,1
15986,1999,6,1999-06-13,villeneuve,fisichella,1973-01-14,Italian,benetton,7,6096509.0,Finished,6,2
15987,1999,6,1999-06-13,villeneuve,irvine,1965-11-10,British,ferrari,3,6097524.0,Finished,4,3
15988,1999,6,1999-06-13,villeneuve,ralf_schumacher,1975-06-30,German,williams,13,6098119.0,Finished,3,4
15989,1999,6,1999-06-13,villeneuve,herbert,1964-06-25,British,stewart,10,6098532.0,Finished,2,5
15990,1999,6,1999-06-13,villeneuve,diniz,1970-05-22,Brazilian,sauber,18,6099438.0,Finished,1,6
15991,1999,6,1999-06-13,villeneuve,coulthard,1971-03-27,British,mclaren,4,6100731.0,Finished,0,7
15992,1999,6,1999-06-13,villeneuve,gene,1974-03-29,Spanish,minardi,22,,+1 Lap,0,8
15993,1999,6,1999-06-13,villeneuve,panis,1966-09-02,French,prost,15,,+1 Lap,0,9
15994,1999,6,1999-06-13,villeneuve,badoer,1971-01-25,Italian,minardi,21,,+2 Laps,0,10
15995,1999,6,1999-06-13,villeneuve,frentzen,1967-05-18,German,jordan,6,,Brakes,0,11
15996,1999,6,1999-06-13,villeneuve,zanardi,1966-10-23,Italian,williams,12,,Brakes,0,12
15997,1999,6,1999-06-13,villeneuve,takagi,1974-02-12,Japanese,arrows,19,,Transmission,0,13
15998,1999,6,1999-06-13,villeneuve,villeneuve,1971-04-09,Canadian,bar,16,,Spun off,0,14
15999,1999,6,1999-06-13,villeneuve,michael_schumacher,1969-01-03,German,ferrari,1,,Spun off,0,15
16000,1999,6,1999-06-13,villeneuve,rosa,1971-02-24,Spanish,arrows,20,,Transmission,0,16
16001,1999,6,1999-06-13,villeneuve,damon_hill,1960-09-17,British,jordan,14,,Spun off,0,17
16002,1999,6,1999-06-13,villeneuve,barrichello,1972-05-23,Brazilian,stewart,5,,Steering,0,18
16003,1999,6,1999-06-13,villeneuve,zonta,1976-03-23,Brazilian,bar,17,,Spun off,0,19
16004,1999,6,1999-06-13,villeneuve,alesi,1964-06-11,French,sauber,8,,Collision,0,20
16005,1999,6,1999-06-13,villeneuve,trulli,1974-07-13,Italian,prost,9,,Collision,0,21
16006,1999,6,1999-06-13,villeneuve,wurz,1974-02-15,Austrian,benetton,11,,Transmission,0,22
16007,1999,7,1999-06-27,magny_cours,frentzen,1967-05-18,German,jordan,5,7104343.0,Finished,10,1
16008,1999,7,1999-06-27,magny_cours,hakkinen,1968-09-28,Finnish,mclaren,14,7115435.0,Finished,6,2
16009,1999,7,1999-06-27,magny_cours,barrichello,1972-05-23,Brazilian,stewart,1,7147775.0,Finished,4,3
16010,1999,7,1999-06-27,magny_cours,ralf_schumacher,1975-06-30,German,williams,16,7149818.0,Finished,3,4
16011,1999,7,1999-06-27,magny_cours,michael_schumacher,1969-01-03,German,ferrari,6,7152224.0,Finished,2,5
16012,1999,7,1999-06-27,magny_cours,irvine,1965-11-10,British,ferrari,17,7153244.0,Finished,1,6
16013,1999,7,1999-06-27,magny_cours,trulli,1974-07-13,Italian,prost,8,7162114.0,Finished,0,7
16014,1999,7,1999-06-27,magny_cours,panis,1966-09-02,French,prost,3,7162874.0,Finished,0,8
16015,1999,7,1999-06-27,magny_cours,zonta,1976-03-23,Brazilian,bar,10,7193107.0,Finished,0,9
16016,1999,7,1999-06-27,magny_cours,badoer,1971-01-25,Italian,minardi,20,,+1 Lap,0,10
16017,1999,7,1999-06-27,magny_cours,rosa,1971-02-24,Spanish,arrows,21,,+1 Lap,0,11
16018,1999,7,1999-06-27,magny_cours,fisichella,1973-01-14,Italian,benetton,7,,Spun off,0,12
16019,1999,7,1999-06-27,magny_cours,damon_hill,1960-09-17,British,jordan,18,,Electrical,0,13
16020,1999,7,1999-06-27,magny_cours,zanardi,1966-10-23,Italian,williams,15,,Engine,0,14
16021,1999,7,1999-06-27,magny_cours,villeneuve,1971-04-09,Canadian,bar,12,,Spun off,0,15
16022,1999,7,1999-06-27,magny_cours,wurz,1974-02-15,Austrian,benetton,13,,Spun off,0,16
16023,1999,7,1999-06-27,magny_cours,gene,1974-03-29,Spanish,minardi,19,,Spun off,0,17
16024,1999,7,1999-06-27,magny_cours,alesi,1964-06-11,French,sauber,2,,Spun off,0,18
16025,1999,7,1999-06-27,magny_cours,coulthard,1971-03-27,British,mclaren,4,,Electrical,0,19
16026,1999,7,1999-06-27,magny_cours,diniz,1970-05-22,Brazilian,sauber,11,,Transmission,0,20
16027,1999,7,1999-06-27,magny_cours,herbert,1964-06-25,British,stewart,9,,Gearbox,0,21
16028,1999,7,1999-06-27,magny_cours,takagi,1974-02-12,Japanese,arrows,22,,Disqualified,0,22
16029,1999,8,1999-07-11,silverstone,coulthard,1971-03-27,British,mclaren,3,5550144.0,Finished,10,1
16030,1999,8,1999-07-11,silverstone,irvine,1965-11-10,British,ferrari,4,5551973.0,Finished,6,2
16031,1999,8,1999-07-11,silverstone,ralf_schumacher,1975-06-30,German,williams,8,5577555.0,Finished,4,3
